ns3:row,ID,Gruppo,DataOraIncidente,Localizzazione1,Localizzazione2,IDStrada01,Strada1,Chilometrica,NaturaIncidente,ParticolaritaStrade,TipoStrada,FondoStradale,Pavimentazione,Segnaletica,CondizioneAtmosferica,Traffico,Visibilita,NUM_FERITI,NUM_RISERVATA,NUM_MORTI,NUM_ILLESI,Longitudine,Latitudine,CONFERMATO,IDStrada02,Strada2,DaSpecificare
,5782100,1,2022-01-17T00:45:00,Strada Urbana,all'intersezione semaforizzata con,7171,VIA MERULANA,,Scontro laterale fra veicoli in marcia,Intersezione semaforizzata,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,6,,,False,10193,VIA DELLO STATUTO,
,5783136,15,2022-01-17T06:20:00,Strada Urbana,da specificare,2000337,VIA GIUSEPPE COLOMBO,,Fuoriuscita dalla sede stradale,Curva a visuale libera,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,1,0,0,0,12.32865,41.804900000000004,True,,,int. Commercity fronte isola M (Via R.De Caterini)
,5783472,5,2022-01-17T07:10:00,Strada Urbana,da specificare,5466,VIA GIUSEPPE ANTONIO ANDRIULLI,,Scontro laterale fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,0,0,0,3,12.557740000000001,41.901850000000003,True,,,pross. A24 dir. via Tiburtina
,5783395,13,2022-01-17T07:20:00,,da specificare,6652,VIA DI MACCHIA PALOCCO,,Veicolo in marcia contro ostacolo accidentale,,,,,,,,,0,0,0,1,12.35148,41.769190000000002,False,,,pross. Via Audisio
,5782491,9,2022-01-17T07:23:00,Strada Urbana,all'intersezione semaforizzata con,2571,VIA DELLE CAVE,,Scontro laterale fra veicoli in marcia,Intersezione semaforizzata,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,1,0,0,2,12.5297,41.87171,True,7845,VIA NUMITORE,
,5784513,20,2022-01-17T07:30:00,Strada Urbana,da specificare,2669,VIA CESANENSE,,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a doppio senso,Ghiacciato,Asfaltata,Assente,Sereno,Normale,Buona,0,0,0,1,12.36345,42.091880000000003,True,,,a 300mt da Via Veientana
,5783396,13,2022-01-17T07:45:00,Strada Urbana,in corrispondenza,2495,VIALE DI CASTEL PORZIANO,516,Tamponamento,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,2,0,0,1,12.377039999999999,41.73847,True,,,
,5782367,12,2022-01-17T07:50:00,Strada Urbana,all'intersezione con,10878,VIALE DELL'UMANESIMO,,Scontro frontale/laterale DX fra veicoli in marcia,Incrocio,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,0,0,0,2,12.47691,41.821510000000004,True,11841,LARGO MUSTAFA KEMAL ATATURK,
,5783438,20,2022-01-17T08:10:00,Strada Urbana,da specificare,3929,VIA DELLA FARNESINA,,Veicolo in marcia contro veicolo fermo,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,0,0,0,4,12.460190000000001,41.942920000000001,True,,,FRONTE CIVICO 286
,5783830,7,2022-01-17T08:10:00,Strada Urbana,in prossimità,8538,VIA PIETRO CASTELLI,34,Veicolo in marcia che urta buche nella carreggiata,Rettilineo,Una carreggiata a senso unico di marcia,Bagnato (umidità in atto),Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,0,0,0,1,12.582710000000001,41.878770000000003,True,,,
,5783347,8,2022-01-17T08:15:00,Strada Urbana,da specificare,12549,VIA DELLA TENUTA DI TORRENOVA,,Scontro frontale/laterale DX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Bagnato (brina),Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,0,0,0,3,12.61749,41.858319999999999,True,,,fronte palo ACEA n. 32
,5782497,10,2022-01-17T08:20:00,Strada Urbana,in corrispondenza,10827,VIA TUSCOLANA,830,Scontro laterale fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,1,0,0,2,12.55017,41.863149999999997,True,,,
,5783467,10,2022-01-17T08:30:00,Strada Urbana,in corrispondenza,5644,VIA GIUSEPPE SALVIOLI,20,Tamponamento,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,2,12.56711,41.86056,True,,,
,5783405,18,2022-01-17T08:30:00,Strada Urbana,all'intersezione con,4302,VIA DEL FORTE BOCCEA,,Scontro laterale fra veicoli in marcia,Intersezione stradale segnalata,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,2,12.42178,41.906170000000003,True,10037,VIA SILVESTRO II,
,5783403,19,2022-01-17T09:00:00,Strada Urbana,all'intersezione con,11019,VIA DELLA VALLE DEI FONTANILI,,Tamponamento,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,4,12.406510000000001,41.924720000000001,True,15140,VIA ANDERSEN,
,5783351,8,2022-01-17T09:00:00,,all'intersezione con,2403,VIA CASILINA,,Scontro frontale/laterale DX fra veicoli in marcia,,,,,,,,,0,0,0,1,12.64282,41.862430000000003,False,3742,VIA ERNESTO BREDA,
,5783499,5,2022-01-17T09:00:00,Strada Urbana,da specificare,6849,VIA DI MARCO SIMONE,,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,0,0,0,2,12.645009999999999,41.942630000000001,True,,,prossimità VIA TODINI
,5782661,12,2022-01-17T09:30:00,Strada Urbana,all'intersezione con,2587,VIA DELLA CECCHIGNOLA,,Scontro laterale fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,1,0,0,1,12.5116,41.807749999999999,True,2349,VIA DEL CASALE ZOLA,
,5783647,16,2022-01-17T09:30:00,Strada Urbana,all'intersezione con,9193,VIA RAFFAELE BALESTRA,,Scontro frontale/laterale SX fra veicoli in marcia,Intersezione stradale segnalata,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale,Sereno,Normale,Buona,0,0,0,2,12.449769999999999,41.873869999999997,True,6387,VIA LORENZO VIDASCHI,
,5796391,1,2022-01-17T10:00:00,Strada Urbana,all'intersezione semaforizzata con,480,VIA DELL'AMBA ARADAM,,Scontro laterale fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,2,12.49939,41.883200000000002,True,10969,VIA DEI VALERI,
,5812626,5,2022-01-17T10:00:00,Strada Urbana,in prossimità,10848,VIA UGO BERTOSSI,33,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,2,12.54998,41.906329999999997,True,,,
,5783127,15,2022-01-17T10:15:00,Strada Urbana,in prossimità,6703,VIA DELLA MAGLIANA,233/A,Tamponamento,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,3,12.4582,41.848109999999998,True,,,
,5783517,10,2022-01-17T10:30:00,Strada Urbana,all'intersezione con,1753,VIA CAIO RUTILIO,,Veicolo in marcia contro veicolo arresto,Incrocio,Una carreggiata a senso unico di marcia,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,2,12.566750000000001,41.856029999999997,True,6289,VIA LICINIO STOLONE,
,5783782,23,2022-01-17T10:35:00,Strada Urbana,in corrispondenza,8899,PIAZZA DEL POPOLO,6,Scontro laterale fra veicoli in marcia,Rotatoria,Una carreggiata a senso unico di marcia,Asciutto,In cubetti di porfido,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,2,12.475770000000001,41.911090000000002,True,,,
,5782517,1,2022-01-17T10:36:00,Strada Urbana,in prossimità,11158,VIA VENTI SETTEMBRE,82,Veicolo in marcia contro veicolo fermo,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,1,0,0,1,12.49601,41.905619999999999,True,,,
,5785286,3,2022-01-17T10:40:00,Strada Urbana,in prossimità,9089,PIAZZALE DELLE PROVINCIE,12,Scontro frontale/laterale DX fra veicoli in marcia,Rotatoria,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,0,0,0,3,12.521420000000001,41.909439999999996,True,,,
,5783594,5,2022-01-17T11:00:00,Strada Urbana,in corrispondenza,9299,VIA RENZO ROSSI,25,Veicolo in marcia contro veicolo fermo,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,3,12.54359,41.90936,True,,,
,5783498,7,2022-01-17T11:05:00,Strada Urbana,all'intersezione con,4139,VIA FILIPPO SMALDONE,,Scontro frontale/laterale SX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,1,0,0,2,12.56108,41.89378,True,4904,VIA GIACOMO BRESADOLA,
,5783434,1,2022-01-17T11:15:00,Strada Urbana,in corrispondenza,6993,VIA MARMORATA,15,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,1,12.47926,41.878189999999996,True,,,
,5782557,2,2022-01-17T11:30:00,Strada Urbana,in corrispondenza,8214,VIA PAOLO FRISI,24,Veicolo in marcia contro veicolo in sosta,Curva a visuale libera,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,1,12.483029999999999,41.92801,True,,,
,5782698,12,2022-01-17T11:30:00,Strada Urbana,da specificare,13628,LARGO LIDO DURANTI,,Veicolo in marcia contro veicolo fermo,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,2,12.43595,41.777200000000001,True,,,FRONTE CIVICO 10
,5783401,15,2022-01-17T11:35:00,Strada Urbana,all'intersezione con,5483,VIA GIUSEPPE BELLUZZO,,Tamponamento,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,2,12.461880000000001,41.862589999999997,True,8975,VIA PORTUENSE,
,5784176,16,2022-01-17T11:50:00,Strada Urbana,in prossimità,8489,VIA PIER VETTORI,38,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,0,0,0,2,12.442019999999999,41.862189999999998,True,,,
,5783545,7,2022-01-17T13:15:00,Strada Urbana,da specificare,11065,VIA VALMONTONE,,Investimento di pedone,Curva a visuale libera,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,1,0,0,0,12.56082,41.87764,True,,,fronte civico 111
,5783353,8,2022-01-17T13:30:00,Strada Urbana,all'intersezione con,4363,VIA DEL FOSSO DI S. MAURA,,Scontro frontale/laterale DX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,0,0,0,4,12.599780000000001,41.857109999999999,True,10256,VIA STEFANO DELLA BELLA,
,5782641,6,2022-01-17T13:35:00,Strada Urbana,in corrispondenza,2403,VIA CASILINA,211,Tamponamento Multiplo,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,1,0,0,2,12.526540000000001,41.887070000000001,True,,,
,5783404,20,2022-01-17T13:55:00,Strada Urbana,all'intersezione semaforizzata con,6860,LUNGOTEVERE MARESCIALLO DIAZ,,Investimento di pedone,Intersezione semaforizzata,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,0,0,0,2,12.461959999999999,41.933900000000001,True,6859,LARGO MARESCIALLO DIAZ,
,5783573,5,2022-01-17T14:05:00,Strada Urbana,in prossimità,8499,VIA DI PIETRALATA,169 - 165,Scontro frontale fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,0,0,0,2,12.540240000000001,41.925750000000001,True,,,
,5783462,15,2022-01-17T15:00:00,Strada Urbana,da specificare,6703,VIA DELLA MAGLIANA,,Scontro frontale/laterale SX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,0,0,0,2,12.419639999999999,41.831740000000003,True,,,altezza rampa immissione GRA dir. Napoli
,5783357,1,2022-01-17T15:00:00,Strada Urbana,all'intersezione semaforizzata con,11158,VIA VENTI SETTEMBRE,,Scontro frontale fra veicoli in marcia,Intersezione semaforizzata,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,2,0,0,0,12.49601,41.905619999999999,True,8447,VIA PIAVE,
,5784213,16,2022-01-17T15:05:00,Strada Urbana,in prossimità,3453,LARGO DON LUIGI GUANELLA,1,Tamponamento,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,1,0,0,1,12.421620000000001,41.888289999999998,True,,,
,5785311,3,2022-01-17T15:30:00,Strada Urbana,all'intersezione semaforizzata con,3411,PIAZZA DOMENICO GNOLI,,Investimento di pedone,Intersezione semaforizzata,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,2,0,0,2,12.519909999999999,41.92004,True,11161,VIALE VENTUNO APRILE,
,5783539,15,2022-01-17T15:30:00,Strada Urbana,all'intersezione con,8713,VIA DELLA PISANA,,Scontro frontale/laterale DX fra veicoli in marcia,Intersezione stradale segnalata,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,4,12.38897,41.857680000000002,True,1647,VIA DI BRAVA,
,5783406,12,2022-01-17T15:40:00,Strada Urbana,in prossimità,2763,VIA DELLA CHIMICA,24,Tamponamento,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,2,12.46574,41.832709999999999,True,,,
,5783686,2,2022-01-17T15:40:00,Strada Urbana,in prossimità,1678,VIALE BRUNO BUOZZI,53A,Veicolo in marcia contro veicoli in sosta,Curva a visuale libera,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,0,0,0,1,12.4856,41.921469999999999,True,,,
,5783417,4,2022-01-17T15:50:00,Provinciale entro l'abitato,all'intersezione con,7816,VIA NOMENTANA,,Scontro frontale/laterale DX fra veicoli in marcia,Intersezione stradale segnalata,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,2,12.57368,41.959049999999998,True,2000958,LARGO GIAMPIERO ARCI,
,5783465,4,2022-01-17T15:52:00,Strada Urbana,da specificare,2000958,LARGO GIAMPIERO ARCI,,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,0,0,0,2,12.56249,41.945749999999997,True,,,prossimità VIA NOMENTANA
,5783674,1,2022-01-17T16:10:00,Strada Urbana,da specificare,2648,VIA CERNAIA,,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,2,12.49858,41.9054,True,,,fronte civico 9
,5783696,2,2022-01-17T16:30:00,Strada Urbana,in corrispondenza,10334,VIA TAGLIAMENTO,62,Scontro frontale/laterale SX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,3,12.504479999999999,41.921080000000003,True,,,
,5783479,20,2022-01-17T17:00:00,Strada Urbana,da specificare,10776,VIA TRIONFALE,,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,2,12.40887,41.967930000000003,True,,,intersezione per rampa G.R.A. carreggiata esterna
,5783419,13,2022-01-17T17:00:00,Strada Urbana,all'intersezione con,1961,VIALE CAPITAN CASELLA,,Scontro frontale/laterale SX fra veicoli in marcia,Incrocio,Due carreggiate,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,0,0,0,4,12.291040000000001,41.729129999999998,True,8782,VIA POGGIO DI VENACO,
,5783603,5,2022-01-17T17:10:00,Strada Urbana,in prossimità,10478,VIA TIBURTINA,1040,Scontro laterale fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,0,0,0,2,12.582100000000001,41.932139999999997,True,,,
,5783743,7,2022-01-17T17:15:00,Strada Urbana,in corrispondenza,9572,VIA DELLA RUSTICA,273,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Sufficiente,0,0,0,3,12.610900000000001,41.914099999999998,True,,,
,5783410,13,2022-01-17T17:15:00,Strada Urbana,all'intersezione con,9481,VIALE DEI ROMAGNOLI,,Scontro laterale fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,2,12.35737,41.782629999999997,True,15105,VIALE FRA' ANDREA DI GIOVANNI,
,5783398,13,2022-01-17T17:20:00,Strada Urbana,in corrispondenza,1405,VIA BEDOLLO,110,Scontro frontale/laterale DX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale,Sereno,Normale,Buona,0,0,0,3,12.35647,41.732419999999998,True,,,
,5783450,18,2022-01-17T17:28:00,Strada Urbana,in prossimità,1547,VIA DI BOCCEA,388,Tamponamento,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,3,12.41192,41.903280000000002,True,,,
,5783422,13,2022-01-17T17:30:00,Strada Urbana,da specificare,9481,VIALE DEI ROMAGNOLI,,Scontro frontale/laterale SX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,1,0,0,1,12.35737,41.782629999999997,True,,,in corrispondenza di via Giuseppe Bernardo Gambaro
,5783492,18,2022-01-17T17:30:00,Strada Urbana,in prossimità,7532,VIA DI MONTESPACCATO,60,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Assente,Sereno,Scarso,Buona,0,0,0,2,12.392329999999999,41.908200000000001,True,,,
,5783399,13,2022-01-17T17:35:00,Strada Urbana,da specificare,5596,VIA GIUSEPPE MICALI,,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Insufficiente,0,0,0,1,12.31906,41.761049999999997,True,,,pross. Via Enrico Josi
,5783312,11,2022-01-17T18:15:00,Strada Urbana,da specificare,3216,VIA CRISTOFORO COLOMBO,,Scontro laterale fra veicoli in marcia,Rettilineo,Più di due carreggiate,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,0,0,0,3,12.48808,41.852429999999998,True,,,prossimità VIA ACCADEMIA DEGLI AGIATI
,5784198,16,2022-01-17T18:20:00,Strada Urbana,in corrispondenza,4885,VIA GIACINTO CARINI,70,Investimento di pedone,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,1,0,0,1,12.460660000000001,41.882539999999999,True,,,
,5783402,13,2022-01-17T18:20:00,Strada Urbana,in corrispondenza,8998,VIALE PRASSILLA,95,Scontro frontale/laterale SX fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale,Sereno,Normale,Buona,0,0,0,2,12.357889999999999,41.753120000000003,True,,,
,5783508,15,2022-01-17T18:30:00,Strada Urbana,da specificare,6703,VIA DELLA MAGLIANA,,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,0,0,0,1,12.419639999999999,41.831740000000003,True,,,fronte civ.1052
,5783639,10,2022-01-17T18:30:00,Strada Urbana,all'intersezione con,6289,VIA LICINIO STOLONE,,Investimento di pedone,Intersezione stradale segnalata,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,1,0,0,1,12.56377,41.857640000000004,True,6839,VIALE MARCO FULVIO NOBILIORE,
,5783688,2,2022-01-17T18:40:00,Strada Urbana,in prossimità,4106,VIA FILIPPO CIVININI,95,Veicolo in marcia contro veicolo fermo,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,2,12.48143,41.925989999999999,True,,,
,5783397,20,2022-01-17T18:50:00,Strada Urbana,in corrispondenza,2947,VIA COLLEGIOVE,27,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale,Sereno,Scarso,Buona,0,0,0,1,12.436489999999999,41.970939999999999,True,,,
,5783348,12,2022-01-17T19:00:00,Provinciale,da specificare,6856,VIA DEL MARE,,Veicolo in marcia che urta buche nella carreggiata,Rettilineo,Una carreggiata a doppio senso,Asciutto,Con buche,Verticale ed orizzontale,Sereno,Normale,Insufficiente,0,0,0,2,12.41737,41.800530000000002,True,,,"Km 13,100 dir. Ostia"
,5783333,11,2022-01-17T19:55:00,Strada Urbana,all'intersezione con,563,VIA ANDREA MANTEGNA,,Scontro laterale fra veicoli in marcia,Incrocio,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,1,0,0,2,12.494009999999999,41.85181,True,4842,VIA DEI GEORGOFILI,
,5783445,19,2022-01-17T20:00:00,Strada Urbana,in prossimità,14293,VIA BENEDETTO ALOISI MASELLA,104,Veicolo in marcia contro ostacolo fisso,Curva senza visuale libera,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Scarso,Sufficiente,0,0,0,1,12.410299999999999,41.916370000000001,True,,,
,5783738,10,2022-01-17T20:15:00,Strada Urbana,all'intersezione con,653,VIALE ANICIO GALLO,,Scontro frontale/laterale DX fra veicoli in marcia,Incrocio,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,2,0,0,1,12.56366,41.854500000000002,True,883,VIALE APPIO CLAUDIO,
,5783555,4,2022-01-17T21:35:00,Strada Urbana,all'intersezione con,11089,VIA VALSUGANA,,Infortunio per sola frenata improvvisa,Intersezione stradale segnalata,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,1,0,0,0,12.52617,41.932540000000003,True,9595,VIA DI SACCO PASTORE,
,5785298,3,2022-01-17T23:00:00,Strada Urbana,da specificare,7816,VIA NOMENTANA,,Scontro laterale fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Sufficiente,1,0,0,1,12.523619999999999,41.9236,True,,,in prox Via G. Vasi
,5783375,11,2022-01-18T00:45:00,Strada Urbana,all'intersezione con,11260,VIA DI VIGNA MURATA,,Fuoriuscita dalla sede stradale,Rotatoria,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,1,0,0,0,12.517849999999999,41.827010000000001,True,958,VIA ARDEATINA,
,5783716,2,2022-01-18T02:00:00,Strada Urbana,all'intersezione con,10334,VIA TAGLIAMENTO,,Scontro frontale/laterale SX fra veicoli in marcia,Intersezione semaforizzata,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Sufficiente,0,0,0,5,12.50543,41.921750000000003,True,2743,VIA CHIANA,
,5784197,16,2022-01-18T04:00:00,Strada Urbana,in prossimità,4979,CIRCONVALLAZIONE GIANICOLENSE,45,Veicolo in marcia contro veicolo in sosta,Rettilineo,Più di due carreggiate,Asciutto,Asfaltata,Assente,Sereno,Scarso,Sufficiente,0,0,0,1,12.461919999999999,41.872579999999999,True,,,
,5783780,5,2022-01-18T05:00:00,Strada Urbana,in prossimità,10478,VIA TIBURTINA,1210,Scontro laterale fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,0,0,0,3,12.60347,41.933489999999999,True,,,
,5784946,13,2022-01-18T07:53:00,Strada Urbana,da specificare,8040,VIA OSTIENSE,,Investimento di pedone,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,2,0,0,0,12.42292,41.810850000000002,True,,,direzione Roma palo Acea 556
,5785179,2,2022-01-18T08:00:00,Strada Urbana,in corrispondenza,1418,PIAZZALE DELLE BELLE ARTI,3,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,1,12.47235,41.918799999999997,True,,,
,5783976,19,2022-01-18T08:05:00,Strada Urbana,in prossimità,6417,VIA DELLA LUCCHINA,312,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Sereno,Scarso,Buona,0,0,0,2,12.393840000000001,41.953890000000001,True,,,
,5784216,17,2022-01-18T08:05:00,Strada Urbana,all'intersezione semaforizzata con,587,VIALE ANGELICO,,Investimento di pedone,Intersezione semaforizzata,Più di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,1,0,0,2,12.458629999999999,41.917200000000001,True,4660,VIA GABRIELE CAMOZZI,
,5784796,8,2022-01-18T08:20:00,Strada Urbana,in prossimità,46,VIA ACHEMENIDE,8,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Assente,Sereno,Scarso,Buona,0,0,0,3,12.61673,41.88185,True,,,
,5783885,1,2022-01-18T08:30:00,Strada Urbana,in prossimità,8929,PIAZZA DI PORTA METRONIA,16,Infortunio per sola frenata improvvisa,Curva senza visuale libera,Una carreggiata a senso unico di marcia,Bagnato (umidità in atto),Asfaltata,Assente,Sereno,Normale,Buona,1,0,0,0,,,False,,,
,5783991,10,2022-01-18T09:00:00,Strada Urbana,all'intersezione semaforizzata con,10826,CIRCONVALLAZIONE TUSCOLANA,,Scontro laterale fra veicoli in marcia,Intersezione semaforizzata,Più di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,3,12.57002,41.852290000000004,True,10827,VIA TUSCOLANA,
