id,tipologia,denominazione,via,civico,latitude,longitude,stelle,categoria,totalePostiLetto,totaleNumeroCamere,numeroSingole,numeroDoppie,numeroTriple,numeroQuadruple,numeroBagni
397362,Guest House o Affittacamere,almaìt guest house o affittacamere,Via del Portico d'Ottavia,7 A,41.8929946,12.4775669,,2.0,11.0,4.0,,1.0,3.0,,
395574,Guest House o Affittacamere,ALMI ROOMS,Via dell'Assunzione,11,41.9133742,12.4152006,,2.0,6.0,3.0,,3.0,,,
395242,Guest House o Affittacamere,ALTADOMUS ROMA guest house o affittacamere,Via Principe Amedeo,9,41.9000259,12.4981659,,3.0,20.0,6.0,,1.0,3.0,1.0,
397900,Guest House o Affittacamere,Altair Guest House o Affittacamere,Via Taranto,90,41.8840779,12.5163365,,2.0,7.0,4.0,1.0,3.0,,,
396153,Guest House o Affittacamere,ALTHEA INN ROOF TERRACE GUEST HOUSE O AFFITTACAMERE,Via Dei Conciatori,9,41.8744555,12.4788516,,1.0,12.0,6.0,,6.0,,,
397783,Guest House o Affittacamere,AMARANTO ROMANO,Via Nazionale,243,41.901484,12.4940831,,3.0,13.0,6.0,1.0,3.0,2.0,,
395891,Guest House o Affittacamere,ambra bed guest house o affittacamere,Via Collatina,960,41.9209653,12.663497,,3.0,4.0,3.0,2.0,1.0,,,
397587,Guest House o Affittacamere,AMOR,Piazza di Pasquino,69 A,41.8976044,12.4722063,,2.0,8.0,4.0,,4.0,,,
396986,Guest House o Affittacamere,AMOR DI AB ENTERPRISE,Viale Giulio Cesare,183,41.9089982,12.4573173,,3.0,10.0,5.0,,5.0,,,
397327,Guest House o Affittacamere,AMOROMA SUITE guest house o affittacamere,Via Volturno,2 C,41.9051593,12.4990167,,3.0,8.0,4.0,1.0,2.0,1.0,,
396070,Guest House o Affittacamere,ANAS PRIME PLACE guest house o affittacamere di al amin Hoque,Via Palestro,56,41.9046592,12.5047791,,3.0,13.0,5.0,,2.0,3.0,,
408810,Guest House o Affittacamere,ANASTASIO SUITES 'Guest House o Affittacamere',Via Anastasio II,130,41.8971996,12.4420542,,3.0,5.0,2.0,,1.0,1.0,,
397059,Guest House o Affittacamere,Anastasio Vatican Rooms Guest House o Affittacamere,Via Anastasio II,139,41.8975722,12.4417381,,2.0,7.0,3.0,,2.0,1.0,,
396949,Guest House o Affittacamere,ANCIENT ROME,Via Nazionale,230,41.9010294,12.4932468,,2.0,12.0,6.0,1.0,4.0,1.0,,
395053,Guest House o Affittacamere,Andromeda GUEST HOUSE O AFFITTACAMERE,Via Collina,48,41.9087084,12.4974257,,3.0,8.0,4.0,,4.0,,,
402920,Guest House o Affittacamere,ANDY & LU 2 guest house o affittacamere,Via Castelfidardo,31,41.9064508,12.5007535,,3.0,5.0,4.0,3.0,1.0,,,
396877,Guest House o Affittacamere,ANDY & LU guest house o affittacamere,Via Castelfidardo,31,41.9064508,12.5007535,,3.0,3.0,3.0,3.0,,,,
395334,Guest House o Affittacamere,ANFITEATRO SUITE,Via Ostilia,59,41.8879059,12.4947447,,2.0,8.0,4.0,1.0,2.0,1.0,,
395515,Guest House o Affittacamere,ANGEL HOUSE,Via Genova,24,41.8992897,12.4922611,,2.0,5.0,3.0,1.0,2.0,,,
394762,Guest House o Affittacamere,ANGEL ROOMS,Viale Castro Pretorio,25,41.9034995,12.5073526,,3.0,14.0,5.0,,1.0,4.0,,
397829,Guest House o Affittacamere,ANGELICA guest house o affittacamere,Via dei Mille,41 A,41.9018673,12.5053587,,3.0,10.0,4.0,,2.0,2.0,,
396742,Guest House o Affittacamere,ANGELINA DIMORA MODERNA,Via Cicerone,28,41.9063075,12.4689188,,2.0,14.0,5.0,,2.0,2.0,1.0,
398032,Guest House o Affittacamere,ANGELO GUESTHOUSE Guest House o Affittacamere,Piazza della Rovere,115,41.8994224,12.4619832,,3.0,7.0,4.0,1.0,3.0,,,
395714,Guest House o Affittacamere,ANGELS IN ROME,Via Po  -       ,39,41.9169309,12.498171,,3.0,8.0,4.0,,4.0,,,
397375,Guest House o Affittacamere,ANGIHOME guest house o affittacamere,Via dei Mille,6,41.9041924,12.5030551,,3.0,24.0,6.0,,1.0,1.0,1.0,
396198,Guest House o Affittacamere,angolo di roma s.r.l.s.,Via Cairoli,31,41.892399,12.5061092,,3.0,6.0,3.0,,3.0,,,
397674,Guest House o Affittacamere,ANGOLO DI ROMA SRLS,Via Cairoli,31,41.892399,12.5061092,,3.0,6.0,3.0,,3.0,,,
397529,Guest House o Affittacamere,ANICE Guest House o Affittacamere,Via Prenestina,370,41.8940789,12.5567746,,2.0,8.0,4.0,1.0,2.0,1.0,,
396362,Guest House o Affittacamere,ANN INN GUEST HOUSE O AFFITTACAMERE,Via Machiavelli,59,41.8933312,12.504149,,3.0,9.0,6.0,3.0,3.0,,,
397981,Guest House o Affittacamere,ANNA GUEST HOUSE,Via Giuseppe De Camillis,4,41.8998727,12.4289972,,3.0,10.0,5.0,,5.0,,,
395521,Guest House o Affittacamere,AnnaB,Via Cernaia,15,41.9057075,12.4991941,,2.0,4.0,3.0,2.0,1.0,,,
395473,Guest House o Affittacamere,ANNO DOMINI,Via Anastasio II,5,41.895589,12.4381087,,3.0,7.0,3.0,,2.0,1.0,,
396047,Guest House o Affittacamere,Anthony Guesthouse,Via Palestro,30,41.9061122,12.5030513,,3.0,14.0,5.0,,2.0,2.0,1.0,
397669,Guest House o Affittacamere,ANTICA DIMORA DEL CORSO GUEST HOUSE O AFFITTACAMERE,Via delle Convertite,5,41.9026128,12.4800186,,1.0,11.0,6.0,1.0,5.0,,,
398019,Guest House o Affittacamere,ANTICA LOCANDA DELL'ORSO GUST HOUSE O AFFITTACAMERE,Via dell'Orso,14,41.901946,12.4727255,,2.0,9.0,6.0,4.0,1.0,1.0,,
397611,Guest House o Affittacamere,ANTICA LOCANDA DI PIAZZA DEL POPOLO GUEST HOUSE O AFFITTACAMERE,Via Gian Domenico Romagnosi,3,41.9116191,12.4738423,,2.0,7.0,3.0,,2.0,1.0,,
398044,Guest House o Affittacamere,ANTICA LOCANDA DI PIAZZA NAVONA GUEST HOUSE O AFFITTACAMERE,Via dell'Orso,14,41.901946,12.4727255,,2.0,9.0,6.0,4.0,1.0,1.0,,
396543,Guest House o Affittacamere,ANTICA RESIDENZA C,Via dell'Arco della Ciambella,19,41.8968455,12.4769666,,3.0,11.0,6.0,1.0,5.0,,,
397745,Guest House o Affittacamere,ANTICA RESIDENZA DEL CORSO GUEST HOUSE O AFFITTACAMERE,Via delle Convertite,5,41.9026128,12.4800186,,2.0,13.0,6.0,,5.0,1.0,,
395553,Guest House o Affittacamere,ANTICO RELAIS A TRASTEVERE,Via delle Fratte di Trastevere,44 A,41.8878213,12.4721402,,2.0,10.0,5.0,,5.0,,,
395221,Guest House o Affittacamere,Antiqua Domus Guest House o Affittacamere,Via Nazionale,243,41.901484,12.4940831,,2.0,7.0,3.0,1.0,1.0,,1.0,
408568,Guest House o Affittacamere,ANTONELLA GUEST HOUSE O AFFITTACAMERE,Vicolo del Puttarello,31,41.9003582,12.4841519,,2.0,4.0,2.0,,2.0,,,
408522,Guest House o Affittacamere,AP ROYAL GUEST HOUSE O AFFITTACAMERE,Via Appia Nuova,225,41.8793739,12.5174482,,2.0,12.0,4.0,,2.0,1.0,,
396954,Guest House o Affittacamere,APARTMENT BABUINO & SUITES guest house o affittacamere,Via del Babuino,51,41.9085114,12.4790055,,3.0,7.0,3.0,,2.0,1.0,,
396669,Guest House o Affittacamere,APARTOP,Via Caio Mario,8,41.9083144,12.461068,,3.0,5.0,3.0,1.0,2.0,,,
395422,Guest House o Affittacamere,APIA SUITE,Via Bocca di Leone,25,41.9054804,12.4801807,,3.0,4.0,1.0,,,,1.0,
395326,Guest House o Affittacamere,APOLLO SUITE,Via Dei Serpenti,111,41.8966659,12.4901065,,2.0,5.0,2.0,1.0,,,1.0,
396168,Guest House o Affittacamere,APPIA AVENUE 639,Via Appia Nuova,639,41.8670641,12.5308336,,3.0,14.0,6.0,,4.0,2.0,,
395544,Guest House o Affittacamere,APPIA NUOVA,Via Appia Nuova,555,41.8704568,12.5285572,,2.0,6.0,3.0,,3.0,,,
403571,Guest House o Affittacamere,Appian Private Suites Guest House o Affittacamere di Parjol Alexandru,Via Magnagrecia,95,41.8814178,12.5083556,,3.0,12.0,6.0,,6.0,,,
395808,Guest House o Affittacamere,APR GUESTHOUSE,Via di Santa Costanza,2,41.9226342,12.5131776,,2.0,11.0,5.0,,4.0,1.0,,
395026,Guest House o Affittacamere,AQUARIUS INN,Via Castelfidardo,34,41.9071489,12.5003355,,3.0,6.0,3.0,,3.0,,,
396462,Guest House o Affittacamere,AR ROOMS ROME GUEST HOUSE O AFFITTACAMERE,Circonvallazione Nomentana,180,41.9229736,12.5259219,,2.0,10.0,4.0,,2.0,2.0,,
408499,Guest House o Affittacamere,ARA DI MARTE HOME Guest House o Affittacamere,Via Frattina,57,41.9039085,12.4805839,,2.0,5.0,2.0,,1.0,1.0,,
397751,Guest House o Affittacamere,ARA DI MARTE SUITES GUEST HOUSE O AFFITTACAMERE,Via di Campo Marzio,46,41.9029734,12.4778897,,2.0,14.0,6.0,,4.0,2.0,,
395753,Guest House o Affittacamere,ARA PACIS HOLIDAYS INN,Via Muzio Clementi,9,41.9056022,12.4724761,,3.0,9.0,4.0,1.0,1.0,2.0,,
395794,Guest House o Affittacamere,ARA ROMAE,Via Generale Roberto Bencivenga,12,41.9314782,12.5288504,,3.0,7.0,3.0,,2.0,1.0,,
396218,Guest House o Affittacamere,ARA SUITE Guest House o Affittacamere,Lungotevere dei Mellini,10,41.9059776,12.4733764,,3.0,12.0,6.0,,6.0,,,
396216,Guest House o Affittacamere,Arches Guest house o Affittacamere,Via Giovanni Bettolo,6,41.911465,12.4558898,,2.0,16.0,6.0,,2.0,4.0,,
397738,Guest House o Affittacamere,ARCO DELLA CIAMBELLA,Via dell'Arco della Ciambella,19,41.8968455,12.4769666,,3.0,9.0,4.0,,3.0,1.0,,
396009,Guest House o Affittacamere,Arco di Gallieno Guest House o Affittacamere,Via Pellegrino Rossi,14,41.8951381,12.5016109,,2.0,9.0,4.0,,3.0,1.0,,
396011,Guest House o Affittacamere,Arena House,Via Marco Aurelio,37,41.8880798,12.4955615,,3.0,9.0,6.0,3.0,3.0,,,
397692,Guest House o Affittacamere,ARENA SUITE FONTANA DI TREVI Guest House o Affittacamere,Via In Arcione,92,41.9016576,12.4854219,,3.0,10.0,4.0,,2.0,2.0,,
398024,Guest House o Affittacamere,Aria Rome Rooms,Via Domenico Fontana,12,41.8877768,12.5065461,,2.0,9.0,3.0,,1.0,1.0,1.0,
408559,Guest House o Affittacamere,ARIOSTO'S LUXURY ROOMS GUEST HOUSE O AFFITTACAMERE,Via Ariosto,24,41.8903525,12.5046642,,3.0,9.0,3.0,,,3.0,,
406354,Guest House o Affittacamere,ARIS SQUARE ROME guest house o affittacamere,Via Palestro,87,41.903402,12.505986,,3.0,7.0,6.0,5.0,1.0,,,
394923,Guest House o Affittacamere,ARMONIA ALL'OPERA GUEST HOUSE O AFFITTACAMERE,Via del Viminale,38,41.9002489,12.4959438,,2.0,11.0,5.0,,4.0,1.0,,
395024,Guest House o Affittacamere,ARMONIE ROMANE SRL,Via di Porta Fabbrica,33,41.8991053,12.453396,,3.0,8.0,5.0,2.0,3.0,,,
404563,Guest House o Affittacamere,ARNEIL ROOMS ROME GUEST HOUSE O AFFITTACAMERE,Via Giovanni Giolitti,213,41.897675,12.5048521,,3.0,7.0,3.0,,2.0,1.0,,
395889,Guest House o Affittacamere,AROMA guest house o affittacamere,Via Palestro,49,41.9047618,12.5042162,,3.0,5.0,2.0,,1.0,1.0,,
396455,Guest House o Affittacamere,ARON VACANZE AFFITTACAMERE,Via Vittorio Veneto,146,41.9090489,12.4882683,,2.0,11.0,6.0,1.0,5.0,,,
395957,Guest House o Affittacamere,ARPINELLI RELAIS,Via della Panetteria,1 C,41.9025938,12.4852427,,2.0,10.0,5.0,,5.0,,,
396970,Guest House o Affittacamere,ARRE,Via di Torre Argentina,47,41.8954633,12.4761558,,1.0,12.0,6.0,,6.0,,,
395209,Guest House o Affittacamere,ART. ATELIER ACCOMODATION BORGO GUEST HOUSE o AFFITTACAMERE,Via dei Tre Pupazzi,4,41.9044344,12.4620422,,2.0,11.0,4.0,,1.0,3.0,,
394825,Guest House o Affittacamere,ART ATELIER RISORGIMENTO GUEST HOUSE AFFITTACAMERE,Piazza Del Risorgimento,55,41.9057164,12.4585587,,2.0,6.0,2.0,,1.0,,1.0,
396971,Guest House o Affittacamere,ART ATELIER ROMA ACCOMODATION guest house o affittacamere,Via Crescenzio,82,41.9062858,12.4606962,,2.0,9.0,4.0,,3.0,1.0,,
394797,Guest House o Affittacamere,ART ATELIER VATICANO  GUEST HOUSE O AFFITTACAMERE,Piazza Americo Capponi,9,41.9047347,12.4605619,,2.0,4.0,2.0,,2.0,,,
396694,Guest House o Affittacamere,ART IN ACCOMMODATION,Via Ferruccio,46,41.8927829,12.5042415,,2.0,8.0,5.0,2.0,3.0,,,
397662,Guest House o Affittacamere,ART MARY,Via Milazzo,3,41.9016206,12.5043058,,3.0,12.0,6.0,1.0,4.0,1.0,,
396117,Guest House o Affittacamere,ART SUITE TORRE ARGENTINA - GUEST HOUSE O AFFITTACAMERE,Via di Torre Argentina,44,41.8953349,12.4762388,,2.0,10.0,4.0,,2.0,2.0,,
395325,Guest House o Affittacamere,ART SUITES,Vicolo del Babuccio,37,41.900332,12.4845014,,2.0,9.0,4.0,1.0,2.0,,1.0,
395338,Guest House o Affittacamere,ARTEMIS,Via Nazionale,243,41.901484,12.4940831,,3.0,7.0,5.0,3.0,2.0,,,
396738,Guest House o Affittacamere,ARTEMISIA GUEST HOUSE,Via dei Lucchesi,29,41.899683,12.4839806,,3.0,8.0,5.0,2.0,3.0,,,
395756,Guest House o Affittacamere,ARTHOUSE,Via Carlo Alberto,8,41.8965088,12.5012883,,3.0,5.0,2.0,,1.0,1.0,,
396995,Guest House o Affittacamere,Arts & Rooms Rdt Guest House o Affittacamere,Via Germanico,54,41.9077694,12.4573377,,2.0,5.0,3.0,1.0,2.0,,,
397899,Guest House o Affittacamere,as boutique Piazza di Spagna  Guest House o Affittacamere,Vicolo delle Orsoline,31,41.9069273,12.4788851,,3.0,5.0,3.0,1.0,2.0,,,
396816,Guest House o Affittacamere,AS RELAIS GUEST HOUSE O AFFITTACAMERE,Piazza Benedetto Cairoli,9 A,41.8940657,12.4745814,,3.0,14.0,6.0,,5.0,,1.0,
398460,Guest House o Affittacamere,Astom Suites GUEST HOUSE O AFFITTACAMERE,Via Boezio,31,41.9064897,12.4633825,,2.0,11.0,6.0,1.0,5.0,,,
395482,Guest House o Affittacamere,ASTRO,Via Napoleone III,58,41.8966438,12.5025427,,2.0,12.0,6.0,,6.0,,,
396376,Guest House o Affittacamere,AT 41 Guest House o Affittacamere,Via Torino,41,41.90313,12.494248,,2.0,15.0,6.0,,4.0,1.0,1.0,
397993,Guest House o Affittacamere,AT FORTY-ONE Guest House o Affittacamere,Via Torino,41,41.90313,12.494248,,2.0,12.0,5.0,,4.0,,1.0,
397875,Guest House o Affittacamere,AT HOME TWONHOUSE FILIBERTO,Via Emanuele Filiberto,109,41.8916638,12.505762,,2.0,14.0,6.0,,4.0,2.0,,
395038,Guest House o Affittacamere,ATHENA GUEST HOUSE,Via Sabotino,2,41.9170033,12.4589573,,2.0,12.0,4.0,,1.0,2.0,1.0,
395806,Guest House o Affittacamere,ATLANTIS INN ROMA,Via Muzio Clementi,9,41.9056022,12.4724761,,3.0,12.0,5.0,,4.0,,1.0,
395575,Guest House o Affittacamere,ATTICO DEI PINI,Via Novacella,18,41.8494518,12.4764465,,3.0,18.0,6.0,1.0,1.0,1.0,3.0,
395876,Guest House o Affittacamere,ATTICO ROMANTICA,Via Capitan Bavastro,136,41.8690211,12.4936993,,2.0,6.0,3.0,,3.0,,,
396103,Guest House o Affittacamere,ATYPICAL ROOMS guest house o affittacamere,Via Nazionale,66,41.899339,12.491388,,3.0,13.0,6.0,,5.0,1.0,,
397785,Guest House o Affittacamere,"Audrey's Roman Holidays - Rome Suite & Rooms, Guest House o Affittacamere",Via Cavour,44,41.8995747,12.4986641,,2.0,8.0,3.0,,2.0,,1.0,
395693,Guest House o Affittacamere,AUGUSTANA HOUSE,Lungotevere Marzio,3,41.9041383,12.4747968,,2.0,12.0,6.0,,6.0,,,
395930,Guest House o Affittacamere,AUGUSTANA SUITES GUEST HOUSE OA FFITTACAMERE,Lungotevere Marzio,9,41.9039087,12.4746867,,2.0,9.0,4.0,,3.0,1.0,,
394836,Guest House o Affittacamere,Aurelia 429 Fine Town House Guest House o Affittacamere,Via Aurelia,429,41.8979484,12.4303958,,3.0,13.0,6.0,2.0,2.0,1.0,1.0,
395072,Guest House o Affittacamere,AURELIA HOME GUEST HOUSE O AFFITTACAMERE,Via Aurelia,429,41.8979484,12.4303958,,3.0,10.0,6.0,2.0,4.0,,,
395386,Guest House o Affittacamere,AURELIA PALACE,Via Giovanni Pacchioni,31,41.8816867,12.3830379,,2.0,6.0,3.0,,3.0,,,
395576,Guest House o Affittacamere,AURELIA VATICAN APARTMENTS,Via dei Laterizi,20,41.9090361,12.4352725,,3.0,21.0,7.0,,,3.0,4.0,
396630,Guest House o Affittacamere,AURELIAN SUITES / Guest House o Affittacamere,Via Sant'Agatone Papa,50,41.8974525,12.4432271,,3.0,10.0,5.0,1.0,3.0,1.0,,
396615,Guest House o Affittacamere,Aurelio Deluxe Rooms Guest House o Affittacamere,Via Gregorio VII,58,41.8969453,12.4497607,,2.0,9.0,5.0,1.0,4.0,,,
396422,Guest House o Affittacamere,AURORA BOREALE,Via di Portonaccio,21 A,41.9060989,12.5355169,,3.0,10.0,5.0,,5.0,,,
396359,Guest House o Affittacamere,AVA GUESTHOUSE O AFFITTACAMERE,Via Carlo Cattaneo,15,41.8971429,12.5011639,,3.0,7.0,3.0,,2.0,1.0,,
397543,Guest House o Affittacamere,AVA II GUESTHOUSE O AFFITTACAMERE,Via Carlo Cattaneo,15,41.8971429,12.5011639,,3.0,5.0,2.0,,1.0,1.0,,
395410,Guest House o Affittacamere,AVE DI MUHAMMAD SAJID,Via Lorenzo Il Magnifico,61,41.9121682,12.5254495,,3.0,11.0,5.0,1.0,3.0,,1.0,
397080,Guest House o Affittacamere,AVENA GUEST HOUSE O AFFITTACAMERE,Via di Santa Prassede,8,41.8960693,12.4990692,,1.0,9.0,6.0,3.0,3.0,,,
397197,Guest House o Affittacamere,AVENTINO guest house - affittacamere,Viale Aventino,98,41.8816151,12.484974,,3.0,8.0,4.0,,4.0,,,
396860,Guest House o Affittacamere,AVENTINO INN guest house - affittacamere,Viale Aventino,98,41.8816151,12.484974,,3.0,11.0,6.0,1.0,5.0,,,
396393,Guest House o Affittacamere,AVIGNONESI SUITES,Via degli Avignonesi,,41.903057,12.4874974,,3.0,10.0,5.0,,5.0,,,
395342,Guest House o Affittacamere,AZZURRA GUEST HOUSE,Via Genova,30,41.8991116,12.4925898,,3.0,12.0,5.0,,3.0,2.0,,
397388,Guest House o Affittacamere,Azzurra Rooms Guest House o Affittacamere,Via Genova,30,41.8991116,12.4925898,,3.0,10.0,4.0,,2.0,2.0,,
394888,Guest House o Affittacamere,B&G NAVONA GUEST HOUSE O AFFITTACAMERE,Vicolo della Cancelleria,35,41.8978274,12.4715467,,3.0,8.0,4.0,,4.0,,,
395578,Guest House o Affittacamere,B&T ROOMS,Via dei Mille,9,41.9035456,12.5032977,,3.0,7.0,3.0,,2.0,1.0,,
401300,Guest House o Affittacamere,Babbo Guest House o Affittacamere,Via Castelfidardo,34,41.9071489,12.5003355,,3.0,9.0,5.0,2.0,2.0,1.0,,
395405,Guest House o Affittacamere,BABNJAM,Via Bixio,41,41.8940314,12.5089235,,3.0,14.0,5.0,,1.0,4.0,,
397099,Guest House o Affittacamere,BABOON ROOM GUEST HOUSE O AFFITTACAMERE,Via del Babuino,151,41.9081141,12.4791504,,3.0,9.0,4.0,,3.0,1.0,,
396796,Guest House o Affittacamere,Babuino Palace & Suites Guest House o Affittacamere,Via del Babuino,29,41.9093177,12.4781203,,3.0,14.0,6.0,,5.0,,1.0,
395692,Guest House o Affittacamere,BAGHIROVA IN ROME,Via del Teatro Valle,53,41.8972881,12.475157,,3.0,11.0,5.0,,4.0,1.0,,
397286,Guest House o Affittacamere,BAKIROOMS GUEST HOUSE O AFFITTACAMERE,Via Cairoli,101,41.8942648,12.5078775,,3.0,7.0,5.0,3.0,2.0,,,
395758,Guest House o Affittacamere,BALESTRARI 5,Via dei Balestrari,5,41.8950125,12.4724603,,3.0,1.0,1.0,1.0,,,,
396172,Guest House o Affittacamere,BANCHI VECCHI STAY 1,Via dei Banchi Vecchi,117,41.8985522,12.4668903,,3.0,6.0,3.0,,3.0,,,
397346,Guest House o Affittacamere,BANCHI VECCHI STAY 2,Via dei Banchi Vecchi,117,41.8985522,12.4668903,,3.0,6.0,2.0,,1.0,,1.0,
397488,Guest House o Affittacamere,BARAKA 24 GUEST HOUSE o AFFITTACAMERE,Via Magenta,24,41.9023493,12.5041042,,3.0,5.0,2.0,,1.0,1.0,,
406677,Guest House o Affittacamere,BARBERINI DREAM GUEST HOUSE O AFFITTACAMERE,Via di San Nicola da Tolentino,57,41.904582,12.4901948,,2.0,6.0,3.0,,3.0,,,
408496,Guest House o Affittacamere,BARCACCIA guest house o affittacamere,Via di Capo Le Case,56,41.9040643,12.4850698,,3.0,9.0,3.0,,,3.0,,
402490,Guest House o Affittacamere,BARIGELLI APARTMENT GUEST HOUSE O AFFITTACAMERE,Circonvallazione Gianicolense,110,41.8710338,12.4567228,,2.0,2.0,1.0,,1.0,,,
394979,Guest House o Affittacamere,BAROCCO APARTMENTS,Via della Purificazione,8,41.9039733,12.4879754,,2.0,8.0,4.0,,4.0,,,
397913,Guest House o Affittacamere,BAROCCO GUEST HOUSE,Via della Purificazione,8,41.9039733,12.4879754,,3.0,4.0,2.0,,2.0,,,
395478,Guest House o Affittacamere,BASILICA SQUARE,Piazza di San Giovanni in Laterano,26,41.8876585,12.5059646,,3.0,7.0,4.0,1.0,3.0,,,
395174,Guest House o Affittacamere,BAYLON SUITES,Via Luciano Manara,4,41.8878537,12.4711527,,3.0,11.0,6.0,1.0,5.0,,,
395066,Guest House o Affittacamere,BD DOLCEVITA - GUEST HOUSE O AFFITTACAMERE,Via Goffredo Mameli,51,41.8867029,12.4683795,,2.0,6.0,4.0,2.0,2.0,,,
396242,Guest House o Affittacamere,BDB LUXURY ROOMS MARGUTTA,Via Margutta,39,41.9087891,12.4794151,,2.0,11.0,6.0,3.0,1.0,2.0,,
396307,Guest House o Affittacamere,BDB LUXURY ROOMS NAVONA ANGELI,Via dei Gigli D'Oro,6,41.9015717,12.4732712,,2.0,12.0,5.0,1.0,1.0,3.0,,
398058,Guest House o Affittacamere,BDB LUXURY ROOMS SAN PIETRO,Circonvallazione Clodia,169,41.9214954,12.4576283,,3.0,6.0,4.0,2.0,2.0,,,
398069,Guest House o Affittacamere,BDB LUXURY ROOMS TRASTEVERE TORRE,Via Benedetta,16,41.8916116,12.4691951,,2.0,13.0,6.0,,5.0,1.0,,
399866,Guest House o Affittacamere,BEA GUEST HOUSE o AFFITTACAMERE,Piazza di Porta Maggiore,6,41.892321,12.5145218,,3.0,6.0,3.0,,3.0,,,
395399,Guest House o Affittacamere,BEAR 87,Vicolo dell'Orso,88,41.9018726,12.4742477,,3.0,12.0,6.0,,6.0,,,
394767,Guest House o Affittacamere,BEAS'S GUEST HOUSE O AFFITTACAMERE,Via Giovanni Severano,33,41.914632,12.5192719,,2.0,11.0,5.0,,4.0,1.0,,
395903,Guest House o Affittacamere,Beatus Viator Guest House o Affittacamere,Via Giovanni Giolitti,101,41.8994774,12.5018786,,3.0,5.0,3.0,1.0,2.0,,,
395535,Guest House o Affittacamere,BEAU-SITE,Via Ludovisi,45,41.9069745,12.4880515,,1.0,12.0,6.0,,6.0,,,
395569,Guest House o Affittacamere,BEAUTYROOMS guest house o affittacamere,Via Napoleone III,35,41.8968393,12.5017118,,3.0,10.0,6.0,2.0,4.0,,,
397679,Guest House o Affittacamere,BED AND BEST,Via Cola di Rienzo,190,41.9073053,12.4633473,,2.0,9.0,5.0,2.0,2.0,1.0,,
396320,Guest House o Affittacamere,BED & BIKEROME ROOM GUEST HOUSE O AFFITTACAMERE,Via Muggia,8,41.9188209,12.4574715,,3.0,6.0,4.0,2.0,2.0,,,
397389,Guest House o Affittacamere,Bed in Bormida Guest House o affittacamere,Via Bormida,1,41.9161131,12.5037681,,3.0,4.0,2.0,,2.0,,,
395733,Guest House o Affittacamere,BEDROOMS IN ROME DI FRANCESCO CHIOFALO,Via Giovanni Stefano Roccatagliata,4,41.8747253,12.4515374,,3.0,7.0,4.0,1.0,3.0,,,
395954,Guest House o Affittacamere,Beige Et Ble' Guest House o Affittacamere/Guest House,Via Degli Uffici Del Vicario,33,41.9010842,12.4774678,,3.0,8.0,4.0,1.0,2.0,1.0,,
397444,Guest House o Affittacamere,BELLAVENTURA GUEST HOUSE O AFFITTACAMERE,Piazzale dei Partigiani,7,41.8742874,12.4851157,,3.0,8.0,5.0,2.0,3.0,,,
396808,Guest House o Affittacamere,BELLESUITE ROME,Via Modena,5,41.9023862,12.49461,,2.0,12.0,6.0,,6.0,,,
395520,Guest House o Affittacamere,BELLEZZA AL COLOSSEO GUEST HOUSE,Via Capo D'Africa,26,41.8888368,12.4953675,,3.0,8.0,4.0,,4.0,,,
406143,Guest House o Affittacamere,Belli Boutique Guest House o Affittacamere,Via Giuseppe Gioachino Belli,60,41.9071516,12.4711519,,3.0,5.0,4.0,3.0,1.0,,,
404623,Guest House o Affittacamere,BELLI SAN GIOVANNI GUEST HOUSE O AFFITTACAMERE,Via Taranto,130,41.8836092,12.5183491,,2.0,6.0,4.0,2.0,2.0,,,
395997,Guest House o Affittacamere,BELLI SUITES ROME GUEST HOUSE O AFFITTACAMERE,Via Cardinale Silj,10,41.8969022,12.4488562,,2.0,8.0,5.0,2.0,3.0,,,
397070,Guest House o Affittacamere,Bellitalia Vacanze,Via Crescenzio,2,41.9056276,12.4679388,,1.0,15.0,6.0,,3.0,3.0,,
394989,Guest House o Affittacamere,BELSIANA HOUSE,Via Belsiana,20,41.9057127,12.4793931,,1.0,12.0,6.0,,6.0,,,
396656,Guest House o Affittacamere,BELVEDERE ROOMS Guest House o Affittacamere,Via Caresana,40,41.9148964,12.3895726,,1.0,10.0,4.0,,2.0,2.0,,
403279,Guest House o Affittacamere,BEMY 1 Guest House o Affittacamere,Via Gerolamo Cardano,99,41.8627225,12.4663162,,3.0,2.0,2.0,2.0,,,,
396534,Guest House o Affittacamere,BePlace Holy See guest house o affittacamere,Via dei Cavalleggeri,3,41.8998578,12.4552712,,2.0,6.0,3.0,,3.0,,,
397628,Guest House o Affittacamere,BESPOKE ¿ LUXURY SUITE & APARTMENTS ¿ ROMA GUEST HOUSE O AFFITTACAMERE,Via Torino,29,41.9021853,12.4950274,,3.0,13.0,6.0,,5.0,1.0,,
397377,Guest House o Affittacamere,BEST PANTHEON,Corso Vittorio Emanuele II,21,41.8960563,12.4782488,,2.0,8.0,4.0,1.0,2.0,1.0,,
396177,Guest House o Affittacamere,Best Suites,Via del Teatro Pace,25,41.898177,12.4715802,,3.0,11.0,5.0,1.0,2.0,2.0,,
396182,Guest House o Affittacamere,Best Suites Navona,Via del Teatro Pace,25,41.898177,12.4715802,,3.0,10.0,5.0,1.0,3.0,1.0,,
394883,Guest House o Affittacamere,BEST SUITES PANTHEON,Piazza della Rotonda,70,41.8994096,12.4772256,,2.0,11.0,6.0,1.0,5.0,,,
